from_asset,investable,milestone_year,to_asset,variable_cost,reactance,dc_opf
X2_CCGT,false,2050,X2_Balance,0.033,0.3,false
X2_OCGT,false,2050,X2_Balance,0.051,0.3,false
X2_Wind_Onshore2,false,2050,X2_Balance,0.0,0.3,false
X2_Wind_Offshore2,false,2050,X2_Balance,0.0,0.3,false
X2_Coal2,false,2050,X2_Balance,0.0197,0.3,false
X2_Nuclear2,false,2050,X2_Balance,0.0184,0.3,false
X2_Battery,false,2050,X2_Balance,0.0,0.3,false
X2_Balance,false,2050,X2_Battery,0.0,0.3,false
X3_Balance,false,2050,X3_E_Demand,0.0,0.3,false
X3_Solar,false,2050,X3_Balance,0.0,0.3,false
X3_Wind_Onshore,false,2050,X3_Balance,0.0,0.3,false
X3_Wind_Offshore,false,2050,X3_Balance,0.0,0.3,false
X3_Coal,false,2050,X3_Balance,0.0177,0.3,false
X3_Nuclear,false,2050,X3_Balance,0.0084,0.3,false
X3_CCGT,false,2050,X3_Balance,0.033,0.3,false
X3_OCGT,false,2050,X3_Balance,0.051,0.3,false
X3_Wind_Onshore2,false,2050,X3_Balance,0.0,0.3,false
X3_Wind_Offshore2,false,2050,X3_Balance,0.0,0.3,false
X3_Coal2,false,2050,X3_Balance,0.0197,0.3,false
X3_Nuclear2,false,2050,X3_Balance,0.0184,0.3,false
X3_Battery,false,2050,X3_Balance,0.0,0.3,false
X3_Balance,false,2050,X3_Battery,0.0,0.3,false
X4_Balance,false,2050,X4_E_Demand,0.0,0.3,false
X4_Solar,false,2050,X4_Balance,0.0,0.3,false
X4_Wind_Onshore,false,2050,X4_Balance,0.0,0.3,false
X4_Wind_Offshore,false,2050,X4_Balance,0.0,0.3,false
X4_Coal,false,2050,X4_Balance,0.0177,0.3,false
X4_Nuclear,false,2050,X4_Balance,0.0084,0.3,false
X4_CCGT,false,2050,X4_Balance,0.033,0.3,false
X4_OCGT,false,2050,X4_Balance,0.051,0.3,false
X4_Wind_Onshore2,false,2050,X4_Balance,0.0,0.3,false
X4_Wind_Offshore2,false,2050,X4_Balance,0.0,0.3,false
X4_Coal2,false,2050,X4_Balance,0.0197,0.3,false
X4_Nuclear2,false,2050,X4_Balance,0.0184,0.3,false
X4_Battery,false,2050,X4_Balance,0.0,0.3,false
X4_Balance,false,2050,X4_Battery,0.0,0.3,false
X5_Balance,false,2050,X5_E_Demand,0.0,0.3,false
X5_Solar,false,2050,X5_Balance,0.0,0.3,false
X5_Wind_Onshore,false,2050,X5_Balance,0.0,0.3,false
X5_Wind_Offshore,false,2050,X5_Balance,0.0,0.3,false
X5_Coal,false,2050,X5_Balance,0.0177,0.3,false
X5_Nuclear,false,2050,X5_Balance,0.0084,0.3,false
X5_CCGT,false,2050,X5_Balance,0.033,0.3,false
X5_OCGT,false,2050,X5_Balance,0.051,0.3,false
X5_Wind_Onshore2,false,2050,X5_Balance,0.0,0.3,false
X5_Wind_Offshore2,false,2050,X5_Balance,0.0,0.3,false
X5_Coal2,false,2050,X5_Balance,0.0197,0.3,false
X5_Nuclear2,false,2050,X5_Balance,0.0184,0.3,false
X5_Battery,false,2050,X5_Balance,0.0,0.3,false
X5_Balance,false,2050,X5_Battery,0.0,0.3,false
X6_Balance,false,2050,X6_E_Demand,0.0,0.3,false
X6_Solar,false,2050,X6_Balance,0.0,0.3,false
X6_Wind_Onshore,false,2050,X6_Balance,0.0,0.3,false
X6_Wind_Offshore,false,2050,X6_Balance,0.0,0.3,false
X6_Coal,false,2050,X6_Balance,0.0177,0.3,false
X6_Nuclear,false,2050,X6_Balance,0.0084,0.3,false
X6_CCGT,false,2050,X6_Balance,0.033,0.3,false
X6_OCGT,false,2050,X6_Balance,0.051,0.3,false
X6_Wind_Onshore2,false,2050,X6_Balance,0.0,0.3,false
X6_Wind_Offshore2,false,2050,X6_Balance,0.0,0.3,false
X6_Coal2,false,2050,X6_Balance,0.0197,0.3,false
X6_Nuclear2,false,2050,X6_Balance,0.0184,0.3,false
X6_Battery,false,2050,X6_Balance,0.0,0.3,false
X6_Balance,false,2050,X6_Battery,0.0,0.3,false
X7_Balance,false,2050,X7_E_Demand,0.0,0.3,false
X7_Solar,false,2050,X7_Balance,0.0,0.3,false
X7_Wind_Onshore,false,2050,X7_Balance,0.0,0.3,false
X7_Wind_Offshore,false,2050,X7_Balance,0.0,0.3,false
X7_Coal,false,2050,X7_Balance,0.0177,0.3,false
X7_Nuclear,false,2050,X7_Balance,0.0084,0.3,false
X7_CCGT,false,2050,X7_Balance,0.033,0.3,false
X7_OCGT,false,2050,X7_Balance,0.051,0.3,false
X7_Wind_Onshore2,false,2050,X7_Balance,0.0,0.3,false
X7_Wind_Offshore2,false,2050,X7_Balance,0.0,0.3,false
X7_Coal2,false,2050,X7_Balance,0.0197,0.3,false
X7_Nuclear2,false,2050,X7_Balance,0.0184,0.3,false
X7_Battery,false,2050,X7_Balance,0.0,0.3,false
X7_Balance,false,2050,X7_Battery,0.0,0.3,false
X8_Balance,false,2050,X8_E_Demand,0.0,0.3,false
X8_Solar,false,2050,X8_Balance,0.0,0.3,false
X8_Wind_Onshore,false,2050,X8_Balance,0.0,0.3,false
X8_Wind_Offshore,false,2050,X8_Balance,0.0,0.3,false
X8_Coal,false,2050,X8_Balance,0.0177,0.3,false
X8_Nuclear,false,2050,X8_Balance,0.0084,0.3,false
X8_CCGT,false,2050,X8_Balance,0.033,0.3,false
X8_OCGT,false,2050,X8_Balance,0.051,0.3,false
X8_Wind_Onshore2,false,2050,X8_Balance,0.0,0.3,false
X8_Wind_Offshore2,false,2050,X8_Balance,0.0,0.3,false
X8_Coal2,false,2050,X8_Balance,0.0197,0.3,false
X8_Nuclear2,false,2050,X8_Balance,0.0184,0.3,false
X8_Battery,false,2050,X8_Balance,0.0,0.3,false
X8_Balance,false,2050,X8_Battery,0.0,0.3,false
X9_Balance,false,2050,X9_E_Demand,0.0,0.3,false
X9_Solar,false,2050,X9_Balance,0.0,0.3,false
X9_Wind_Onshore,false,2050,X9_Balance,0.0,0.3,false
X9_Wind_Offshore,false,2050,X9_Balance,0.0,0.3,false
X9_Coal,false,2050,X9_Balance,0.0177,0.3,false
X9_Nuclear,false,2050,X9_Balance,0.0084,0.3,false
X9_CCGT,false,2050,X9_Balance,0.033,0.3,false
X9_OCGT,false,2050,X9_Balance,0.051,0.3,false
X9_Wind_Onshore2,false,2050,X9_Balance,0.0,0.3,false
X9_Wind_Offshore2,false,2050,X9_Balance,0.0,0.3,false
X9_Coal2,false,2050,X9_Balance,0.0197,0.3,false
X9_Nuclear2,false,2050,X9_Balance,0.0184,0.3,false
X9_Battery,false,2050,X9_Balance,0.0,0.3,false
X9_Balance,false,2050,X9_Battery,0.0,0.3,false
X0_Balance,false,2050,X0_E_Demand,0.0,0.3,false
X0_Solar,false,2050,X0_Balance,0.0,0.3,false
X0_Wind_Onshore,false,2050,X0_Balance,0.0,0.3,false
X0_Wind_Offshore,false,2050,X0_Balance,0.0,0.3,false
X0_Coal,false,2050,X0_Balance,0.0177,0.3,false
X0_Nuclear,false,2050,X0_Balance,0.0084,0.3,false
X0_CCGT,false,2050,X0_Balance,0.033,0.3,false
X0_OCGT,false,2050,X0_Balance,0.051,0.3,false
X0_Wind_Onshore2,false,2050,X0_Balance,0.0,0.3,false
X0_Wind_Offshore2,false,2050,X0_Balance,0.0,0.3,false
X0_Coal2,false,2050,X0_Balance,0.0197,0.3,false
X0_Nuclear2,false,2050,X0_Balance,0.0184,0.3,false
X0_Battery,false,2050,X0_Balance,0.0,0.3,false
X0_Balance,false,2050,X0_Battery,0.0,0.3,false
NL_Balance,false,2050,DK_Balance,0.0,0.3,false
NL_Balance,false,2050,DE_Balance,0.0,0.3,false
NL_Balance,false,2050,UK_Balance,0.0,0.3,false
NL_Balance,false,2050,NO_Balance,0.0,0.3,false
NL_Balance,false,2050,BE_Balance,0.0,0.3,false
BE_Balance,false,2050,DE_Balance,0.0,0.3,false
BE_Balance,false,2050,UK_Balance,0.0,0.3,false
BE_Balance,false,2050,LU_Balance,0.0,0.3,false
BE_Balance,false,2050,FR_Balance,0.0,0.3,false
DE_Balance,false,2050,NO_Balance,0.0,0.3,false
DE_Balance,false,2050,LU_Balance,0.0,0.3,false
DE_Balance,false,2050,CH_Balance,0.0,0.3,false
DE_Balance,false,2050,FR_Balance,0.0,0.3,false
DE_Balance,false,2050,SE_Balance,0.0,0.3,false
DE_Balance,false,2050,AT_Balance,0.0,0.3,false
DE_Balance,false,2050,DK_Balance,0.0,0.3,false
DE_Balance,false,2050,PL_Balance,0.0,0.3,false
DE_Balance,false,2050,CZ_Balance,0.0,0.3,false
FR_Balance,false,2050,IE_Balance,0.0,0.3,false
FR_Balance,false,2050,LU_Balance,0.0,0.3,false
FR_Balance,false,2050,CH_Balance,0.0,0.3,false
FR_Balance,false,2050,ES_Balance,0.0,0.3,false
FR_Balance,false,2050,UK_Balance,0.0,0.3,false
FR_Balance,false,2050,IT_Balance,0.0,0.3,false
CH_Balance,false,2050,IT_Balance,0.0,0.3,false
CH_Balance,false,2050,AT_Balance,0.0,0.3,false
UK_Balance,false,2050,DK_Balance,0.0,0.3,false
UK_Balance,false,2050,IE_Balance,0.0,0.3,false
UK_Balance,false,2050,NO_Balance,0.0,0.3,false
DK_Balance,false,2050,PL_Balance,0.0,0.3,false
DK_Balance,false,2050,NO_Balance,0.0,0.3,false
DK_Balance,false,2050,SE_Balance,0.0,0.3,false
NO_Balance,false,2050,SE_Balance,0.0,0.3,false
SE_Balance,false,2050,LT_Balance,0.0,0.3,false
SE_Balance,false,2050,PL_Balance,0.0,0.3,false
SE_Balance,false,2050,FI_Balance,0.0,0.3,false
AT_Balance,false,2050,HU_Balance,0.0,0.3,false
AT_Balance,false,2050,SI_Balance,0.0,0.3,false
AT_Balance,false,2050,IT_Balance,0.0,0.3,false
AT_Balance,false,2050,CZ_Balance,0.0,0.3,false
CZ_Balance,false,2050,PL_Balance,0.0,0.3,false
CZ_Balance,false,2050,SK_Balance,0.0,0.3,false
PL_Balance,false,2050,LT_Balance,0.0,0.3,false
PL_Balance,false,2050,SK_Balance,0.0,0.3,false
ES_Balance,false,2050,PT_Balance,0.0,0.3,false
IT_Balance,false,2050,SI_Balance,0.0,0.3,false
IT_Balance,false,2050,MT_Balance,0.0,0.3,false
IT_Balance,false,2050,GR_Balance,0.0,0.3,false
LT_Balance,false,2050,LV_Balance,0.0,0.3,false
FI_Balance,false,2050,EE_Balance,0.0,0.3,false
SI_Balance,false,2050,HU_Balance,0.0,0.3,false
SI_Balance,false,2050,HR_Balance,0.0,0.3,false
HU_Balance,false,2050,SK_Balance,0.0,0.3,false
HU_Balance,false,2050,HR_Balance,0.0,0.3,false
HU_Balance,false,2050,RO_Balance,0.0,0.3,false
RO_Balance,false,2050,BG_Balance,0.0,0.3,false
GR_Balance,false,2050,CY_Balance,0.0,0.3,false
GR_Balance,false,2050,BG_Balance,0.0,0.3,false
LV_Balance,false,2050,EE_Balance,0.0,0.3,false
X1_Balance,false,2050,DK_Balance,0.0,0.3,false
X1_Balance,false,2050,DE_Balance,0.0,0.3,false
X1_Balance,false,2050,UK_Balance,0.0,0.3,false
X1_Balance,false,2050,NO_Balance,0.0,0.3,false
X1_Balance,false,2050,BE_Balance,0.0,0.3,false
X2_Balance,false,2050,DE_Balance,0.0,0.3,false
X2_Balance,false,2050,UK_Balance,0.0,0.3,false
X2_Balance,false,2050,NL_Balance,0.0,0.3,false
X2_Balance,false,2050,LU_Balance,0.0,0.3,false
X2_Balance,false,2050,FR_Balance,0.0,0.3,false
X3_Balance,false,2050,NO_Balance,0.0,0.3,false
X3_Balance,false,2050,LU_Balance,0.0,0.3,false
X3_Balance,false,2050,NL_Balance,0.0,0.3,false
X3_Balance,false,2050,CH_Balance,0.0,0.3,false
X3_Balance,false,2050,FR_Balance,0.0,0.3,false
X3_Balance,false,2050,SE_Balance,0.0,0.3,false
X3_Balance,false,2050,AT_Balance,0.0,0.3,false
X3_Balance,false,2050,DK_Balance,0.0,0.3,false
X3_Balance,false,2050,PL_Balance,0.0,0.3,false
X3_Balance,false,2050,BE_Balance,0.0,0.3,false
X3_Balance,false,2050,CZ_Balance,0.0,0.3,false
X4_Balance,false,2050,DK_Balance,0.0,0.3,false
X4_Balance,false,2050,IE_Balance,0.0,0.3,false
X4_Balance,false,2050,NO_Balance,0.0,0.3,false
X4_Balance,false,2050,NL_Balance,0.0,0.3,false
X4_Balance,false,2050,BE_Balance,0.0,0.3,false
X4_Balance,false,2050,FR_Balance,0.0,0.3,false
X5_Balance,false,2050,PL_Balance,0.0,0.3,false
X5_Balance,false,2050,DE_Balance,0.0,0.3,false
X5_Balance,false,2050,UK_Balance,0.0,0.3,false
X5_Balance,false,2050,NO_Balance,0.0,0.3,false
X5_Balance,false,2050,NL_Balance,0.0,0.3,false
X5_Balance,false,2050,SE_Balance,0.0,0.3,false
X6_Balance,false,2050,DE_Balance,0.0,0.3,false
X6_Balance,false,2050,IE_Balance,0.0,0.3,false
X6_Balance,false,2050,LU_Balance,0.0,0.3,false
X6_Balance,false,2050,CH_Balance,0.0,0.3,false
X6_Balance,false,2050,ES_Balance,0.0,0.3,false
X6_Balance,false,2050,UK_Balance,0.0,0.3,false
X6_Balance,false,2050,IT_Balance,0.0,0.3,false
X6_Balance,false,2050,BE_Balance,0.0,0.3,false
X7_Balance,false,2050,DE_Balance,0.0,0.3,false
X7_Balance,false,2050,IT_Balance,0.0,0.3,false
X7_Balance,false,2050,FR_Balance,0.0,0.3,false
X7_Balance,false,2050,AT_Balance,0.0,0.3,false
X8_Balance,false,2050,HU_Balance,0.0,0.3,false
X8_Balance,false,2050,SI_Balance,0.0,0.3,false
X8_Balance,false,2050,DE_Balance,0.0,0.3,false
X8_Balance,false,2050,IT_Balance,0.0,0.3,false
X8_Balance,false,2050,CZ_Balance,0.0,0.3,false
X8_Balance,false,2050,CH_Balance,0.0,0.3,false
X9_Balance,false,2050,UK_Balance,0.0,0.3,false
X9_Balance,false,2050,FR_Balance,0.0,0.3,false
X0_Balance,false,2050,DE_Balance,0.0,0.3,false
X0_Balance,false,2050,FR_Balance,0.0,0.3,false
X0_Balance,false,2050,BE_Balance,0.0,0.3,false
