capacity,carrier,discount_rate,economic_lifetime,from_asset,investment_integer,is_transport,technical_lifetime,to_asset
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,HR_H_Demand
0.0,electricity,0.0,1.0,GR_E_Balance,False,False,1.0,GR_electrolyzer
0.0,hydrogen,0.0,1.0,GR_electrolyzer,False,False,1.0,GR_H_Demand
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,GR_H_Demand
0.0,electricity,0.0,1.0,BG_E_Balance,False,False,1.0,BG_electrolyzer
0.0,hydrogen,0.0,1.0,BG_electrolyzer,False,False,1.0,BG_H_Demand
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,BG_H_Demand
0.0,electricity,0.0,1.0,RO_E_Balance,False,False,1.0,RO_electrolyzer
0.0,hydrogen,0.0,1.0,RO_electrolyzer,False,False,1.0,RO_H_Demand
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,RO_H_Demand
0.0,electricity,0.0,1.0,CY_E_Balance,False,False,1.0,CY_electrolyzer
0.0,hydrogen,0.0,1.0,CY_electrolyzer,False,False,1.0,CY_H_Demand
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,CY_H_Demand
0.0,electricity,0.0,1.0,OBZLL_E_Balance,False,False,1.0,OBZLL_E_Demand
0.0,electricity,0.0,1.0,OBZLL_E_Balance,False,False,1.0,OBZLL_electrolyzer
0.0,hydrogen,0.0,1.0,OBZLL_electrolyzer,False,False,1.0,OBZLL_H_Demand
0.0,hydrogen,0.0,1.0,EU_SMR_CCS,False,False,1.0,OBZLL_H_Demand
0.0,electricity,0.0,1.0,NL_E_Balance,False,False,1.0,BE_E_Balance
0.0,electricity,0.0,1.0,DE_E_Balance,False,False,1.0,NL_E_Balance
0.0,electricity,0.0,1.0,DE_E_Balance,False,False,1.0,BE_E_Balance
0.0,electricity,0.0,1.0,FR_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,FR_E_Balance,False,False,1.0,BE_E_Balance
0.0,electricity,0.0,1.0,DK_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,DK_E_Balance,False,False,1.0,NL_E_Balance
0.0,electricity,0.0,1.0,UK_E_Balance,False,False,1.0,BE_E_Balance
0.0,electricity,0.0,1.0,UK_E_Balance,False,False,1.0,DK_E_Balance
0.0,electricity,0.0,1.0,UK_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,UK_E_Balance,False,False,1.0,NL_E_Balance
0.0,electricity,0.0,1.0,IE_E_Balance,False,False,1.0,UK_E_Balance
0.0,electricity,0.0,1.0,IE_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,CH_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,CH_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,AT_E_Balance,False,False,1.0,CH_E_Balance
0.0,electricity,0.0,1.0,AT_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,LU_E_Balance,False,False,1.0,BE_E_Balance
0.0,electricity,0.0,1.0,LU_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,LU_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,CZ_E_Balance,False,False,1.0,AT_E_Balance
0.0,electricity,0.0,1.0,CZ_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,PL_E_Balance,False,False,1.0,DK_E_Balance
0.0,electricity,0.0,1.0,PL_E_Balance,False,False,1.0,CZ_E_Balance
0.0,electricity,0.0,1.0,PL_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,SE_E_Balance,False,False,1.0,DK_E_Balance
0.0,electricity,0.0,1.0,SE_E_Balance,False,False,1.0,PL_E_Balance
0.0,electricity,0.0,1.0,SE_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,NO_E_Balance,False,False,1.0,DK_E_Balance
0.0,electricity,0.0,1.0,NO_E_Balance,False,False,1.0,NL_E_Balance
0.0,electricity,0.0,1.0,NO_E_Balance,False,False,1.0,DE_E_Balance
0.0,electricity,0.0,1.0,NO_E_Balance,False,False,1.0,SE_E_Balance
0.0,electricity,0.0,1.0,NO_E_Balance,False,False,1.0,UK_E_Balance
0.0,electricity,0.0,1.0,ES_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,PT_E_Balance,False,False,1.0,ES_E_Balance
0.0,electricity,0.0,1.0,IT_E_Balance,False,False,1.0,FR_E_Balance
0.0,electricity,0.0,1.0,IT_E_Balance,False,False,1.0,CH_E_Balance
0.0,electricity,0.0,1.0,IT_E_Balance,False,False,1.0,AT_E_Balance
0.0,electricity,0.0,1.0,MT_E_Balance,False,False,1.0,IT_E_Balance
0.0,electricity,0.0,1.0,SI_E_Balance,False,False,1.0,AT_E_Balance
0.0,electricity,0.0,1.0,SI_E_Balance,False,False,1.0,IT_E_Balance
0.0,electricity,0.0,1.0,HU_E_Balance,False,False,1.0,AT_E_Balance
0.0,electricity,0.0,1.0,HU_E_Balance,False,False,1.0,SI_E_Balance
0.0,electricity,0.0,1.0,SK_E_Balance,False,False,1.0,CZ_E_Balance
0.0,electricity,0.0,1.0,SK_E_Balance,False,False,1.0,HU_E_Balance
0.0,electricity,0.0,1.0,SK_E_Balance,False,False,1.0,PL_E_Balance
0.0,electricity,0.0,1.0,LT_E_Balance,False,False,1.0,SE_E_Balance
0.0,electricity,0.0,1.0,LT_E_Balance,False,False,1.0,PL_E_Balance
0.0,electricity,0.0,1.0,LV_E_Balance,False,False,1.0,LT_E_Balance
0.0,electricity,0.0,1.0,EE_E_Balance,False,False,1.0,LV_E_Balance
0.0,electricity,0.0,1.0,FI_E_Balance,False,False,1.0,EE_E_Balance
0.0,electricity,0.0,1.0,FI_E_Balance,False,False,1.0,SE_E_Balance
0.0,electricity,0.0,1.0,HR_E_Balance,False,False,1.0,HU_E_Balance
0.0,electricity,0.0,1.0,HR_E_Balance,False,False,1.0,SI_E_Balance
0.0,electricity,0.0,1.0,GR_E_Balance,False,False,1.0,IT_E_Balance
0.0,electricity,0.0,1.0,BG_E_Balance,False,False,1.0,GR_E_Balance
0.0,electricity,0.0,1.0,RO_E_Balance,False,False,1.0,BG_E_Balance
0.0,electricity,0.0,1.0,RO_E_Balance,False,False,1.0,HU_E_Balance
0.0,electricity,0.0,1.0,CY_E_Balance,False,False,1.0,GR_E_Balance
0.0,electricity,0.0,1.0,OBZLL_E_Balance,False,False,1.0,NL_E_Balance
0.0,electricity,0.0,1.0,OBZLL_E_Balance,False,False,1.0,UK_E_Balance
