from_asset,investable,milestone_year,to_asset,variable_cost,reactance,dc_opf
HU_electrolyzer,false,2050,HU_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,HU_H_Demand,0.05,0.3,False
SK_E_Balance,false,2050,SK_electrolyzer,0.0,0.3,False
SK_electrolyzer,false,2050,SK_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,SK_H_Demand,0.05,0.3,False
LT_E_Balance,false,2050,LT_electrolyzer,0.0,0.3,False
LT_electrolyzer,false,2050,LT_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,LT_H_Demand,0.05,0.3,False
LV_E_Balance,false,2050,LV_electrolyzer,0.0,0.3,False
LV_electrolyzer,false,2050,LV_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,LV_H_Demand,0.05,0.3,False
EE_E_Balance,false,2050,EE_electrolyzer,0.0,0.3,False
EE_electrolyzer,false,2050,EE_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,EE_H_Demand,0.05,0.3,False
FI_E_Balance,false,2050,FI_electrolyzer,0.0,0.3,False
FI_electrolyzer,false,2050,FI_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,FI_H_Demand,0.05,0.3,False
HR_E_Balance,false,2050,HR_electrolyzer,0.0,0.3,False
HR_electrolyzer,false,2050,HR_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,HR_H_Demand,0.05,0.3,False
GR_E_Balance,false,2050,GR_electrolyzer,0.0,0.3,False
GR_electrolyzer,false,2050,GR_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,GR_H_Demand,0.05,0.3,False
BG_E_Balance,false,2050,BG_electrolyzer,0.0,0.3,False
BG_electrolyzer,false,2050,BG_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,BG_H_Demand,0.05,0.3,False
RO_E_Balance,false,2050,RO_electrolyzer,0.0,0.3,False
RO_electrolyzer,false,2050,RO_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,RO_H_Demand,0.05,0.3,False
CY_E_Balance,false,2050,CY_electrolyzer,0.0,0.3,False
CY_electrolyzer,false,2050,CY_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,CY_H_Demand,0.05,0.3,False
OBZLL_E_Balance,false,2050,OBZLL_E_Demand,0.0,0.3,False
OBZLL_E_Balance,false,2050,OBZLL_electrolyzer,0.0,0.3,False
OBZLL_electrolyzer,false,2050,OBZLL_H_Demand,0.0,0.3,False
EU_SMR_CCS,false,2050,OBZLL_H_Demand,0.05,0.3,False
DE_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
DE_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
DE_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
FR_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
FR_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
FR_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
UK_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
IE_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
CH_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
CH_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
AT_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
AT_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
AT_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
LU_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
CZ_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
CZ_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
CZ_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
PL_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
PL_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
PL_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
SE_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
NO_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
NO_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
ES_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
ES_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
ES_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
PT_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
PT_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
IT_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
IT_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
IT_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
SI_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
SK_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
SK_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
SK_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
LT_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
FI_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
HR_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
HR_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
GR_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
GR_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
GR_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
BG_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
BG_Pump_Hydro_Closed,false,2050,SPILLAGE,0.0,0.3,False
BG_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
RO_Hydro_Reservoir,false,2050,SPILLAGE,0.0,0.3,False
RO_Pump_Hydro_Open,false,2050,SPILLAGE,0.0,0.3,False
BORROW_WATER,false,2050,DE_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,DE_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,DE_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,FR_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,FR_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,FR_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,UK_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,IE_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,CH_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,CH_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,AT_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,AT_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,AT_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,LU_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,CZ_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,CZ_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,CZ_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,PL_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,PL_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,PL_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,SE_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,NO_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,NO_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,ES_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,ES_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,ES_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,PT_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,PT_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,IT_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,IT_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,IT_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,SI_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,SK_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,SK_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,SK_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,LT_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,FI_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,HR_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,HR_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,GR_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,GR_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,GR_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,BG_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,BG_Pump_Hydro_Closed,1.0,0.3,False
BORROW_WATER,false,2050,BG_Pump_Hydro_Open,1.0,0.3,False
BORROW_WATER,false,2050,RO_Hydro_Reservoir,1.0,0.3,False
BORROW_WATER,false,2050,RO_Pump_Hydro_Open,1.0,0.3,False
NL_E_Balance,false,2050,BE_E_Balance,0.0,0.3,False
DE_E_Balance,false,2050,NL_E_Balance,0.0,0.3,False
DE_E_Balance,false,2050,BE_E_Balance,0.0,0.3,False
FR_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
FR_E_Balance,false,2050,BE_E_Balance,0.0,0.3,False
DK_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
DK_E_Balance,false,2050,NL_E_Balance,0.0,0.3,False
UK_E_Balance,false,2050,BE_E_Balance,0.0,0.3,False
UK_E_Balance,false,2050,DK_E_Balance,0.0,0.3,False
UK_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
UK_E_Balance,false,2050,NL_E_Balance,0.0,0.3,False
IE_E_Balance,false,2050,UK_E_Balance,0.0,0.3,False
IE_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
CH_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
CH_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
AT_E_Balance,false,2050,CH_E_Balance,0.0,0.3,False
AT_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
LU_E_Balance,false,2050,BE_E_Balance,0.0,0.3,False
LU_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
LU_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
CZ_E_Balance,false,2050,AT_E_Balance,0.0,0.3,False
CZ_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
PL_E_Balance,false,2050,DK_E_Balance,0.0,0.3,False
PL_E_Balance,false,2050,CZ_E_Balance,0.0,0.3,False
PL_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
SE_E_Balance,false,2050,DK_E_Balance,0.0,0.3,False
SE_E_Balance,false,2050,PL_E_Balance,0.0,0.3,False
SE_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
NO_E_Balance,false,2050,DK_E_Balance,0.0,0.3,False
NO_E_Balance,false,2050,NL_E_Balance,0.0,0.3,False
NO_E_Balance,false,2050,DE_E_Balance,0.0,0.3,False
NO_E_Balance,false,2050,SE_E_Balance,0.0,0.3,False
NO_E_Balance,false,2050,UK_E_Balance,0.0,0.3,False
ES_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
PT_E_Balance,false,2050,ES_E_Balance,0.0,0.3,False
IT_E_Balance,false,2050,FR_E_Balance,0.0,0.3,False
IT_E_Balance,false,2050,CH_E_Balance,0.0,0.3,False
IT_E_Balance,false,2050,AT_E_Balance,0.0,0.3,False
MT_E_Balance,false,2050,IT_E_Balance,0.0,0.3,False
SI_E_Balance,false,2050,AT_E_Balance,0.0,0.3,False
SI_E_Balance,false,2050,IT_E_Balance,0.0,0.3,False
HU_E_Balance,false,2050,AT_E_Balance,0.0,0.3,False
HU_E_Balance,false,2050,SI_E_Balance,0.0,0.3,False
SK_E_Balance,false,2050,CZ_E_Balance,0.0,0.3,False
SK_E_Balance,false,2050,HU_E_Balance,0.0,0.3,False
SK_E_Balance,false,2050,PL_E_Balance,0.0,0.3,False
LT_E_Balance,false,2050,SE_E_Balance,0.0,0.3,False
LT_E_Balance,false,2050,PL_E_Balance,0.0,0.3,False
LV_E_Balance,false,2050,LT_E_Balance,0.0,0.3,False
EE_E_Balance,false,2050,LV_E_Balance,0.0,0.3,False
FI_E_Balance,false,2050,EE_E_Balance,0.0,0.3,False
FI_E_Balance,false,2050,SE_E_Balance,0.0,0.3,False
HR_E_Balance,false,2050,HU_E_Balance,0.0,0.3,False
HR_E_Balance,false,2050,SI_E_Balance,0.0,0.3,False
GR_E_Balance,false,2050,IT_E_Balance,0.0,0.3,False
BG_E_Balance,false,2050,GR_E_Balance,0.0,0.3,False
RO_E_Balance,false,2050,BG_E_Balance,0.0,0.3,False
RO_E_Balance,false,2050,HU_E_Balance,0.0,0.3,False
CY_E_Balance,false,2050,GR_E_Balance,0.0,0.3,False
OBZLL_E_Balance,false,2050,NL_E_Balance,0.0,0.3,False
OBZLL_E_Balance,false,2050,UK_E_Balance,0.0,0.3,False
